,DATE_ONLY,HOUR,WIND_DIRECTION,WIND_SPEED,TEMPERATURE,INDOOR_TEMP,HUMIDITY
7382,2022-11-04,14,,,,24.32,
7383,2022-11-04,15,,,,26.17,
7384,2022-11-04,16,230.0,15.0,21.1,24.68,
7385,2022-11-04,17,,,,23.05,
7386,2022-11-04,18,,,,24.88,
7387,2022-11-04,19,244.0,33.5,21.9,24.56,
7388,2022-11-04,20,,,,23.87,
7389,2022-11-04,21,250.0,36.0,23.9,24.47,
7390,2022-11-04,22,253.33333333333334,27.666666666666668,24.46666666666667,22.37,89.14819474349312
7391,2022-11-04,23,233.33333333333334,29.333333333333332,25.0,24.06,
7392,2022-11-05,0,225.0,28.5,25.3,22.79,
7393,2022-11-05,1,,,,24.07,
7394,2022-11-05,2,210.0,21.0,25.0,23.7,
7395,2022-11-05,3,220.0,15.0,24.4,22.92,
7396,2022-11-05,4,,,,21.61,
7397,2022-11-05,5,170.0,15.0,23.3,22.56,
7398,2022-11-05,6,210.0,23.25,23.1,23.18,
7399,2022-11-05,7,236.66666666666666,29.333333333333332,22.866666666666664,25.32,
7400,2022-11-05,8,210.0,21.0,22.2,26.36,71.14405876716974
7401,2022-11-05,9,,,,24.06,
7402,2022-11-05,10,240.0,31.0,21.7,25.69,
7403,2022-11-05,11,60.0,15.0,21.7,23.93,
7404,2022-11-05,12,145.0,23.0,21.7,26.3,
7405,2022-11-05,13,230.0,36.0,21.7,24.93,65.97259709169604
7406,2022-11-05,14,216.66666666666666,32.666666666666664,21.8,24.24,67.90666563793258
7407,2022-11-05,15,240.0,36.0,21.919999999999998,23.99,55.00095536726162
7408,2022-11-05,16,230.0,31.0,22.2,24.5,60.946454203645885
7409,2022-11-05,17,224.0,19.6,22.240000000000002,25.31,
7410,2022-11-05,18,154.0,43.2,23.3,24.51,
7411,2022-11-05,19,204.0,28.0,23.1,25.16,
7412,2022-11-05,20,140.0,21.0,26.7,21.97,
7413,2022-11-05,21,120.0,41.0,27.2,23.3,
7414,2022-11-05,22,120.0,41.0,27.8,22.19,
7415,2022-11-05,23,140.0,41.0,28.3,23.33,
7416,2022-11-06,0,125.0,38.5,28.05,21.89,63.17970632125952
7417,2022-11-06,1,110.0,41.0,27.2,22.0,
7418,2022-11-06,2,110.0,21.0,25.6,24.08,
7419,2022-11-06,3,,,,23.55,
7420,2022-11-06,4,240.0,21.0,22.8,22.94,
7421,2022-11-06,5,240.0,26.0,22.8,24.44,
7422,2022-11-06,6,,,,22.53,
7423,2022-11-06,7,242.0,32.0,22.880000000000003,25.37,
7424,2022-11-06,8,206.66666666666666,19.0,21.96666666666667,24.47,
7425,2022-11-06,9,,,,26.31,
7426,2022-11-06,10,244.28571428571428,28.857142857142858,20.985714285714288,25.66,
7427,2022-11-06,11,230.0,24.333333333333332,20.733333333333334,25.24,
7428,2022-11-06,12,240.0,23.5,20.8,25.52,
7429,2022-11-06,13,230.0,26.0,20.6,24.39,
7430,2022-11-06,14,240.0,31.0,20.6,23.95,68.76871481966225
7431,2022-11-06,15,240.0,31.0,20.6,25.6,72.67916501666907
7432,2022-11-06,16,240.0,31.0,20.0,23.0,
7433,2022-11-06,17,235.0,26.0,22.1,23.19,
7434,2022-11-06,18,230.0,20.5,23.049999999999997,25.2,
7435,2022-11-06,19,227.5,18.0,24.6,24.66,
7436,2022-11-06,20,270.0,26.0,26.7,22.7,
7437,2022-11-06,21,30.0,26.0,26.1,24.41,
7438,2022-11-06,22,,,,21.75,
7439,2022-11-06,23,130.0,41.0,27.8,24.45,
7440,2022-11-07,0,110.0,38.5,27.5,22.69,
7441,2022-11-07,1,110.0,26.0,26.1,21.72,
7442,2022-11-07,2,100.0,21.0,25.0,22.54,
7443,2022-11-07,3,,,,22.17,
7444,2022-11-07,4,243.33333333333334,15.0,23.733333333333334,22.87,
7445,2022-11-07,5,230.0,26.0,22.8,24.28,
7446,2022-11-07,6,245.0,23.5,23.05,22.95,66.16053414955071
7447,2022-11-07,7,240.0,26.0,21.7,25.48,
7448,2022-11-07,8,240.0,36.0,21.7,25.3,
7449,2022-11-07,9,,,,24.21,
7450,2022-11-07,10,240.0,21.0,21.7,24.77,
7451,2022-11-07,11,200.0,18.6,21.060000000000002,26.43,
7452,2022-11-07,12,195.0,26.0,20.85,25.02,
7453,2022-11-07,13,,,,26.32,
7454,2022-11-07,14,220.0,28.5,21.05,26.28,
7455,2022-11-07,15,223.33333333333334,39.333333333333336,20.900000000000002,25.52,
7456,2022-11-07,16,130.0,31.0,21.7,24.46,
7457,2022-11-07,17,250.0,31.0,22.2,23.51,
7458,2022-11-07,18,255.0,36.0,23.9,22.64,78.9804727463824
7459,2022-11-07,19,,,,23.51,
7460,2022-11-07,20,,,,23.96,
7461,2022-11-07,21,,,,22.84,
7462,2022-11-07,22,50.0,36.0,27.2,23.81,
7463,2022-11-07,23,80.0,41.0,27.8,23.14,
7464,2022-11-08,0,70.0,46.0,28.05,22.35,
7465,2022-11-08,1,30.0,31.0,26.7,24.04,
7466,2022-11-08,2,60.0,21.0,26.1,22.49,
7467,2022-11-08,3,,,,23.92,
7468,2022-11-08,4,276.6666666666667,20.333333333333332,23.900000000000002,22.1,
7469,2022-11-08,5,250.0,22.333333333333332,22.866666666666664,24.0,
7470,2022-11-08,6,,,,23.65,
7471,2022-11-08,7,230.0,31.0,21.1,22.65,
7472,2022-11-08,8,240.0,36.0,21.1,24.51,
7473,2022-11-08,9,,,,25.61,
7474,2022-11-08,10,230.0,31.0,20.6,23.9,
7475,2022-11-08,11,220.0,26.0,20.0,24.44,
7476,2022-11-08,12,,,,25.83,
7477,2022-11-08,13,250.0,26.0,20.6,24.03,
7478,2022-11-08,14,230.0,21.0,20.6,25.68,64.01257126681223
7479,2022-11-08,15,230.0,36.0,20.6,25.51,
7480,2022-11-08,16,210.0,15.0,20.6,24.1,
7481,2022-11-08,17,230.0,26.0,21.7,23.41,
7482,2022-11-08,18,,,,25.3,
7483,2022-11-08,19,150.0,36.0,27.2,23.37,
7484,2022-11-08,20,10.0,31.0,26.1,22.7,
7485,2022-11-08,21,280.0,46.0,26.1,21.71,
7486,2022-11-08,22,290.0,41.0,26.1,21.88,
7487,2022-11-08,23,240.0,15.0,24.4,23.77,
7488,2022-11-09,0,253.33333333333334,24.333333333333332,24.46666666666667,24.37,
7489,2022-11-09,1,,,,22.54,
7490,2022-11-09,2,290.0,22.666666666666668,23.03333333333333,22.75,
7491,2022-11-09,3,230.0,26.0,22.2,23.92,
7492,2022-11-09,4,240.0,21.0,22.2,22.43,
7493,2022-11-09,5,250.0,26.0,22.2,22.84,
7494,2022-11-09,6,240.0,26.0,21.95,24.85,61.3273486080249
7495,2022-11-09,7,230.0,31.0,21.1,23.53,
7496,2022-11-09,8,230.0,26.0,21.1,24.97,
7497,2022-11-09,9,,,,26.43,
7498,2022-11-09,10,,,,24.51,
7499,2022-11-09,11,230.0,21.0,20.0,25.32,
7500,2022-11-09,12,240.0,23.5,19.7,25.24,
7501,2022-11-09,13,230.0,36.0,18.9,25.07,
7502,2022-11-09,14,230.0,31.0,19.4,24.44,
7503,2022-11-09,15,,,,25.1,
7504,2022-11-09,16,210.0,36.0,19.4,25.1,
7505,2022-11-09,17,230.0,36.0,20.6,23.25,
7506,2022-11-09,18,,,,24.61,57.05813646549776
7507,2022-11-09,19,280.0,26.0,23.3,24.59,
7508,2022-11-09,20,330.0,26.0,26.1,23.71,
7509,2022-11-09,21,360.0,36.0,26.7,22.6,79.03282109479349
7510,2022-11-09,22,10.0,36.0,27.2,23.95,
7511,2022-11-09,23,20.0,41.0,27.8,22.21,
7512,2022-11-10,0,15.0,43.5,27.8,23.15,
7513,2022-11-10,1,360.0,41.0,26.7,23.21,
7514,2022-11-10,2,338.0,54.8,22.66,21.92,
7515,2022-11-10,3,280.0,21.0,22.8,24.41,
7516,2022-11-10,4,280.0,26.0,22.2,21.82,
7517,2022-11-10,5,30.0,36.0,22.2,23.6,
7518,2022-11-10,6,140.0,36.0,21.4,24.43,
7519,2022-11-10,7,220.0,31.0,20.6,25.0,
7520,2022-11-10,8,288.0,23.6,21.18,24.4,69.8102296185755
7521,2022-11-10,9,,,,24.81,
7522,2022-11-10,10,,,,24.74,
7523,2022-11-10,11,210.0,21.0,18.9,24.25,
7524,2022-11-10,12,225.0,26.0,18.6,25.0,
7525,2022-11-10,13,230.0,31.0,17.8,24.77,78.61550734644956
7526,2022-11-10,14,230.0,31.0,17.2,23.56,
7527,2022-11-10,15,230.0,31.0,17.2,26.43,
7528,2022-11-10,16,240.0,36.0,17.2,25.21,
7529,2022-11-10,17,230.0,21.0,20.6,23.48,
7530,2022-11-10,18,285.0,28.5,23.35,23.02,45.99320406642008
7531,2022-11-10,19,350.0,36.0,26.7,25.13,47.62402590580722
7532,2022-11-10,20,20.0,46.0,27.2,21.68,
7533,2022-11-10,21,30.0,36.0,27.8,22.9,
7534,2022-11-10,22,360.0,46.0,27.8,24.2,46.80780289155413
7535,2022-11-10,23,30.0,46.0,27.8,22.51,
7536,2022-11-11,0,20.0,46.0,27.5,21.9,
7537,2022-11-11,1,350.0,46.0,26.7,22.42,63.64460191055938
7538,2022-11-11,2,360.0,46.0,26.1,24.4,
7539,2022-11-11,3,360.0,41.0,25.0,23.29,
7540,2022-11-11,4,320.0,36.0,23.3,24.25,
7541,2022-11-11,5,280.0,21.0,22.2,23.5,
7542,2022-11-11,6,255.0,23.5,21.65,25.02,
7543,2022-11-11,7,210.0,15.0,21.7,22.82,73.08672699339986
7544,2022-11-11,8,310.0,31.0,21.7,25.61,
7545,2022-11-11,9,,,,24.72,
7546,2022-11-11,10,250.0,26.0,20.6,24.95,
7547,2022-11-11,11,230.0,31.0,20.0,24.58,
7548,2022-11-11,12,235.0,28.5,19.7,25.83,
7549,2022-11-11,13,230.0,21.0,18.9,26.05,
7550,2022-11-11,14,230.0,31.0,18.3,26.14,
7551,2022-11-11,15,230.0,31.0,18.3,24.0,
7552,2022-11-11,16,230.0,36.0,18.9,23.33,
7553,2022-11-11,17,190.0,15.0,21.1,23.61,
7554,2022-11-11,18,255.0,30.5,21.65,24.46,
7555,2022-11-11,19,340.0,46.0,23.9,25.45,
7556,2022-11-11,20,350.0,51.0,26.1,22.02,
7557,2022-11-11,21,10.0,72.0,26.7,22.68,
7558,2022-11-11,22,360.0,77.0,26.7,23.13,
7559,2022-11-11,23,10.0,57.0,26.7,22.14,
7560,2022-11-12,0,10.0,59.5,26.7,23.32,
7561,2022-11-12,1,350.0,62.0,26.1,22.15,
7562,2022-11-12,2,20.0,62.0,25.0,22.74,
7563,2022-11-12,3,330.0,57.0,25.0,21.93,
7564,2022-11-12,4,20.0,72.0,24.4,24.15,
7565,2022-11-12,5,360.0,62.0,24.4,23.23,
7566,2022-11-12,6,335.0,59.5,23.299999999999997,24.09,
7567,2022-11-12,7,340.0,41.0,22.759999999999998,25.23,
7568,2022-11-12,8,340.0,36.0,22.8,26.18,
7569,2022-11-12,9,,,,24.41,
7570,2022-11-12,10,330.0,46.0,22.8,25.79,
7571,2022-11-12,11,320.0,41.0,22.8,24.2,
7572,2022-11-12,12,310.0,38.5,22.5,25.14,70.02341223677654
7573,2022-11-12,13,310.0,36.0,22.2,26.4,
7574,2022-11-12,14,310.0,36.0,22.2,23.67,
7575,2022-11-12,15,230.0,15.0,20.0,24.78,
7576,2022-11-12,16,240.0,21.0,20.0,25.08,
7577,2022-11-12,17,350.0,46.0,23.9,23.81,
7578,2022-11-12,18,355.0,41.0,24.45,23.8,
7579,2022-11-12,19,360.0,41.0,26.1,22.75,
7580,2022-11-12,20,20.0,41.0,25.0,23.03,
7581,2022-11-12,21,10.0,46.0,26.1,21.65,63.71764697331076
7582,2022-11-12,22,10.0,46.0,26.1,22.92,
7583,2022-11-12,23,10.0,57.0,26.1,22.86,
7584,2022-11-13,0,10.0,49.0,26.1,23.38,
7585,2022-11-13,1,10.0,57.0,26.1,21.53,
7586,2022-11-13,2,360.0,26.0,25.6,21.73,
7587,2022-11-13,3,340.0,46.0,24.4,23.48,
7588,2022-11-13,4,300.0,26.0,22.8,23.0,
7589,2022-11-13,5,230.0,21.0,21.1,23.46,
7590,2022-11-13,6,240.0,23.5,20.85,22.57,
7591,2022-11-13,7,240.0,26.0,20.0,24.06,
7592,2022-11-13,8,230.0,21.0,19.4,26.28,
7593,2022-11-13,9,,,,25.37,
7594,2022-11-13,10,210.0,21.0,18.9,25.55,
7595,2022-11-13,11,230.0,31.0,18.9,23.72,58.03593116407953
7596,2022-11-13,12,230.0,31.0,18.9,24.75,
7597,2022-11-13,13,230.0,26.0,18.9,26.18,
7598,2022-11-13,14,230.0,21.0,19.4,26.29,
7599,2022-11-13,15,290.0,36.0,21.1,25.52,
7600,2022-11-13,16,210.0,15.0,19.4,23.71,
7601,2022-11-13,17,230.0,21.0,21.1,24.78,
7602,2022-11-13,18,285.0,28.5,23.35,22.61,
7603,2022-11-13,19,350.0,41.0,26.7,24.31,
7604,2022-11-13,20,340.0,51.0,26.7,24.48,
7605,2022-11-13,21,20.0,41.0,27.2,23.6,
7606,2022-11-13,22,10.0,46.0,26.7,21.9,68.42974331675927
7607,2022-11-13,23,360.0,41.0,27.2,21.52,
7608,2022-11-14,0,185.0,41.0,27.2,22.89,
7609,2022-11-14,1,20.0,31.0,26.7,21.89,
7610,2022-11-14,2,360.0,36.0,26.7,22.27,
7611,2022-11-14,3,20.0,15.0,24.4,23.97,
7612,2022-11-14,4,110.0,15.0,24.099999999999998,23.65,
7613,2022-11-14,5,273.3333333333333,18.666666666666668,23.366666666666664,23.13,
7614,2022-11-14,6,235.0,26.0,21.65,24.89,
7615,2022-11-14,7,230.0,31.0,20.6,24.79,
7616,2022-11-14,8,220.0,31.0,20.0,24.46,
7617,2022-11-14,9,,,,25.08,
7618,2022-11-14,10,230.0,26.0,20.0,26.18,
7619,2022-11-14,11,230.0,26.0,20.0,23.81,84.31284712777361
7620,2022-11-14,12,230.0,20.5,19.7,26.3,
7621,2022-11-14,13,230.0,21.0,18.9,25.36,
7622,2022-11-14,14,240.0,31.0,18.9,25.6,
7623,2022-11-14,15,230.0,21.0,18.9,26.33,
7624,2022-11-14,16,230.0,31.0,18.9,23.75,
7625,2022-11-14,17,240.0,26.0,21.1,24.37,
7626,2022-11-14,18,125.0,28.5,23.35,25.07,69.92870729258955
7627,2022-11-14,19,280.0,26.0,22.8,23.72,
7628,2022-11-14,20,300.0,31.0,26.1,23.62,
7629,2022-11-14,21,360.0,41.0,26.7,24.3,
7630,2022-11-14,22,10.0,67.0,24.4,24.08,
7631,2022-11-14,23,290.0,36.0,22.8,21.57,
7632,2022-11-15,0,301.25,32.25,23.0,23.76,
7633,2022-11-15,1,10.0,36.0,26.7,24.15,
7634,2022-11-15,2,350.0,31.0,25.6,23.8,
7635,2022-11-15,3,340.0,31.0,23.9,21.57,
7636,2022-11-15,4,280.0,41.0,22.2,22.58,
7637,2022-11-15,5,250.0,26.0,21.7,22.68,
7638,2022-11-15,6,255.0,28.5,21.4,22.72,
7639,2022-11-15,7,230.0,21.0,20.0,24.93,
7640,2022-11-15,8,240.0,26.0,20.0,23.73,53.8906979321533
7641,2022-11-15,9,,,,26.14,
7642,2022-11-15,10,240.0,36.0,18.9,25.11,
7643,2022-11-15,11,230.0,36.0,17.8,25.43,
7644,2022-11-15,12,230.0,33.5,17.8,24.96,
7645,2022-11-15,13,230.0,36.0,18.3,25.14,
7646,2022-11-15,14,230.0,31.0,18.3,25.57,
7647,2022-11-15,15,230.0,36.0,18.3,26.32,50.806766622664696
7648,2022-11-15,16,240.0,31.0,18.3,24.21,
7649,2022-11-15,17,220.0,21.0,20.0,22.57,
7650,2022-11-15,18,285.0,18.0,23.05,24.62,59.62543806123552
7651,2022-11-15,19,10.0,31.0,26.1,22.55,
7652,2022-11-15,20,360.0,36.0,27.2,22.75,
7653,2022-11-15,21,10.0,41.0,27.2,22.02,
7654,2022-11-15,22,10.0,41.0,27.8,23.52,66.56547787448945
7655,2022-11-15,23,20.0,46.0,27.2,22.3,
7656,2022-11-16,0,35.0,38.5,27.2,248.99696315046705,
7657,2022-11-16,1,354.0,46.0,24.68,24.18,
7658,2022-11-16,2,10.0,57.0,24.4,22.13,
7659,2022-11-16,3,290.0,26.0,22.8,22.34,
7660,2022-11-16,4,232.85714285714286,26.0,22.271428571428572,277.71537615303663,
7661,2022-11-16,5,277.14285714285717,33.142857142857146,21.885714285714283,23.99,
7662,2022-11-16,6,255.0,28.5,21.1,24.2,
7663,2022-11-16,7,240.0,26.0,20.6,24.97,
7664,2022-11-16,8,230.0,26.0,20.6,24.53,
7665,2022-11-16,9,,,,23.71,
7666,2022-11-16,10,,,,25.38,
7667,2022-11-16,11,240.0,31.0,19.4,25.66,
7668,2022-11-16,12,240.0,31.0,19.15,26.21,
7669,2022-11-16,13,220.0,31.0,18.9,25.59,
7670,2022-11-16,14,230.0,26.0,18.3,24.29,
7671,2022-11-16,15,230.0,26.0,18.3,23.54,
7672,2022-11-16,16,230.0,31.0,18.9,24.32,
7673,2022-11-16,17,260.0,21.0,21.7,22.58,
7674,2022-11-16,18,265.0,21.0,23.35,25.41,
7675,2022-11-16,19,330.0,31.0,26.7,23.05,
7676,2022-11-16,20,10.0,31.0,26.7,22.98,
7677,2022-11-16,21,30.0,26.0,26.1,22.72,
7678,2022-11-16,22,50.0,26.0,25.6,22.1,
7679,2022-11-16,23,200.0,23.6,23.82,24.28,
7680,2022-11-17,0,286.25,30.375,24.15,21.65,
7681,2022-11-17,1,270.0,24.333333333333332,24.099999999999998,24.09,
7682,2022-11-17,2,250.0,26.0,23.9,21.93,
7683,2022-11-17,3,,,,23.53,
7684,2022-11-17,4,,,,23.15,
7685,2022-11-17,5,,,,24.41,
7686,2022-11-17,6,185.0,28.5,22.2,23.84,
7687,2022-11-17,7,230.0,21.0,21.7,25.0,
7688,2022-11-17,8,230.0,29.0,21.96666666666667,26.48,
7689,2022-11-17,9,,,,24.61,
7690,2022-11-17,10,220.0,21.0,20.6,24.12,
7691,2022-11-17,11,210.0,31.0,21.7,25.68,
7692,2022-11-17,12,205.0,26.0,21.4,25.63,
7693,2022-11-17,13,220.0,26.0,20.6,25.05,
7694,2022-11-17,14,,,,25.58,
7695,2022-11-17,15,230.0,15.0,20.6,24.93,
7696,2022-11-17,16,230.0,31.0,20.6,24.69,
7697,2022-11-17,17,180.0,15.0,23.3,25.45,
7698,2022-11-17,18,165.0,15.0,25.0,23.69,
7699,2022-11-17,19,120.0,21.0,26.7,25.24,
7700,2022-11-17,20,110.0,46.0,27.8,22.62,
7701,2022-11-17,21,120.0,51.0,28.3,23.64,
7702,2022-11-17,22,130.0,62.0,28.9,21.51,
7703,2022-11-17,23,120.0,57.0,28.3,22.22,
7704,2022-11-18,0,115.0,57.0,28.3,23.18,
7705,2022-11-18,1,110.0,51.0,26.7,22.48,74.30093820895367
7706,2022-11-18,2,130.0,41.0,26.1,23.14,73.78088567865575
7707,2022-11-18,3,,,,21.64,
7708,2022-11-18,4,,,,21.72,
7709,2022-11-18,5,200.0,15.0,23.9,23.53,
7710,2022-11-18,6,98.0,28.6,23.1,24.9,
7711,2022-11-18,7,,,,24.51,
7712,2022-11-18,8,258.75,24.75,22.475,25.48,
7713,2022-11-18,9,,,,24.24,73.31243802736479
7714,2022-11-18,10,240.0,21.0,21.7,24.18,
7715,2022-11-18,11,230.0,26.0,21.7,25.11,
7716,2022-11-18,12,230.0,28.5,21.7,24.17,
7717,2022-11-18,13,210.0,42.666666666666664,20.900000000000002,25.06,
7718,2022-11-18,14,,,,24.9,
7719,2022-11-18,15,240.0,34.75,20.4,25.78,
7720,2022-11-18,16,233.33333333333334,32.666666666666664,20.2,24.77,78.09558263278251
7721,2022-11-18,17,240.0,26.0,22.8,25.3,58.2213872482944
7722,2022-11-18,18,,,,22.6,
7723,2022-11-18,19,,,,25.24,
7724,2022-11-18,20,120.0,31.0,27.2,22.28,80.87181435773914
7725,2022-11-18,21,40.0,41.0,27.8,24.38,51.13134797263568
7726,2022-11-18,22,60.0,46.0,26.1,23.1,
7727,2022-11-18,23,50.0,46.0,26.1,22.48,
7728,2022-11-19,0,75.0,36.0,26.1,21.62,
7729,2022-11-19,1,100.0,21.0,26.1,21.56,
7730,2022-11-19,2,,,,24.09,
7731,2022-11-19,3,,,,23.87,
7732,2022-11-19,4,260.0,21.0,23.9,23.21,
7733,2022-11-19,5,,,,23.13,
7734,2022-11-19,6,317.25,47.75,22.975,25.25,
7735,2022-11-19,7,250.0,46.0,21.7,25.19,
7736,2022-11-19,8,265.0,32.25,21.975,24.57,
7737,2022-11-19,9,,,,24.0,
7738,2022-11-19,10,250.0,15.0,21.7,24.19,
7739,2022-11-19,11,220.0,31.0,21.1,25.11,
7740,2022-11-19,12,230.0,33.5,21.4,25.15,
7741,2022-11-19,13,250.0,31.0,21.7,26.46,
7742,2022-11-19,14,,,,23.68,
7743,2022-11-19,15,230.0,20.333333333333332,20.900000000000002,24.11,
7744,2022-11-19,16,240.0,31.0,20.6,24.51,
7745,2022-11-19,17,210.0,15.0,21.1,25.0,
7746,2022-11-19,18,240.0,20.5,22.75,24.75,
7747,2022-11-19,19,360.0,21.0,27.2,22.96,
7748,2022-11-19,20,360.0,26.0,27.8,21.79,
7749,2022-11-19,21,10.0,41.0,28.3,24.23,78.05651176408261
7750,2022-11-19,22,20.0,41.0,27.8,23.74,
7751,2022-11-19,23,10.0,41.0,26.7,22.3,
7752,2022-11-20,0,,,,23.97,
7753,2022-11-20,1,185.0,36.0,25.0,22.11,
7754,2022-11-20,2,336.6666666666667,34.333333333333336,24.633333333333336,23.63,
7755,2022-11-20,3,230.0,21.0,22.8,24.23,
7756,2022-11-20,4,,,,21.67,
7757,2022-11-20,5,,,,24.07,
7758,2022-11-20,6,312.5,20.5,21.85,25.11,
7759,2022-11-20,7,210.0,36.0,21.1,22.55,
7760,2022-11-20,8,250.0,31.0,21.7,23.8,
7761,2022-11-20,9,,,,23.7,
7762,2022-11-20,10,,,,23.53,
7763,2022-11-20,11,290.0,29.333333333333332,21.033333333333335,25.56,50.1749885140693
7764,2022-11-20,12,265.0,33.5,20.85,24.14,
7765,2022-11-20,13,,,,23.89,
7766,2022-11-20,14,264.0,27.0,20.860000000000003,277.2927897833448,
7767,2022-11-20,15,,,,23.66,
7768,2022-11-20,16,240.0,26.0,20.6,24.57,
7769,2022-11-20,17,270.0,21.0,22.2,23.52,
7770,2022-11-20,18,255.0,23.5,22.5,23.27,
7771,2022-11-20,19,20.0,26.0,26.7,22.92,
7772,2022-11-20,20,10.0,46.0,27.2,23.45,
7773,2022-11-20,21,10.0,36.0,26.1,24.1,
7774,2022-11-20,22,20.0,46.0,27.8,23.03,
7775,2022-11-20,23,360.0,36.0,26.7,22.67,
7776,2022-11-21,0,350.0,38.5,25.85,23.76,
7777,2022-11-21,1,360.0,26.0,25.6,23.68,
7778,2022-11-21,2,50.0,26.0,25.0,24.08,
7779,2022-11-21,3,40.0,31.0,24.4,24.02,
7780,2022-11-21,4,50.0,51.0,21.7,21.59,
7781,2022-11-21,5,260.0,36.0,21.7,22.39,
7782,2022-11-21,6,240.0,25.5,21.15,23.12,
7783,2022-11-21,7,270.0,36.0,21.1,22.79,
7784,2022-11-21,8,,,,25.01,49.43979035367447
7785,2022-11-21,9,,,,24.09,
7786,2022-11-21,10,30.0,21.0,21.1,25.42,
7787,2022-11-21,11,230.0,31.0,20.6,24.92,
7788,2022-11-21,12,235.0,31.0,20.3,23.78,78.20771473733765
7789,2022-11-21,13,230.0,21.0,18.9,24.55,
7790,2022-11-21,14,230.0,31.0,19.4,25.33,
7791,2022-11-21,15,240.0,36.0,19.4,24.48,
7792,2022-11-21,16,184.0,18.2,18.619999999999997,22.83,
7793,2022-11-21,17,250.0,21.0,19.4,23.42,
7794,2022-11-21,18,280.0,26.0,21.65,22.94,
7795,2022-11-21,19,320.0,26.0,23.9,23.7,
7796,2022-11-21,20,330.0,31.0,25.0,23.52,
7797,2022-11-21,21,50.0,41.0,27.2,24.03,
7798,2022-11-21,22,60.0,41.0,27.2,23.56,
7799,2022-11-21,23,10.0,36.0,27.2,23.98,
7800,2022-11-22,0,30.0,36.0,26.95,22.55,
7801,2022-11-22,1,40.0,31.0,26.7,21.92,
7802,2022-11-22,2,80.0,21.0,23.9,23.63,
7803,2022-11-22,3,50.0,15.0,24.4,22.43,
7804,2022-11-22,4,250.0,26.0,22.2,23.02,
7805,2022-11-22,5,,,,23.08,
7806,2022-11-22,6,,,,22.84,
7807,2022-11-22,7,248.0,25.0,21.04,24.33,
7808,2022-11-22,8,,,,25.33,
7809,2022-11-22,9,,,,24.05,
7810,2022-11-22,10,,,,26.03,
7811,2022-11-22,11,250.0,26.0,21.1,25.57,
7812,2022-11-22,12,240.0,31.0,20.85,25.4,
7813,2022-11-22,13,230.0,31.0,20.6,23.53,
7814,2022-11-22,14,260.0,26.0,20.6,26.05,
7815,2022-11-22,15,230.0,36.0,19.4,23.83,
7816,2022-11-22,16,240.0,41.0,18.9,24.22,
7817,2022-11-22,17,190.0,36.0,18.9,22.62,
7818,2022-11-22,18,205.0,33.5,19.75,25.38,
7819,2022-11-22,19,270.0,41.0,22.8,23.69,
7820,2022-11-22,20,280.0,41.0,25.0,24.01,
7821,2022-11-22,21,230.0,21.0,24.4,22.72,
7822,2022-11-22,22,80.0,26.0,25.6,21.7,
7823,2022-11-22,23,340.0,36.0,26.7,21.71,
7824,2022-11-23,0,175.0,33.5,26.95,218.7768127821849,
7825,2022-11-23,1,80.0,62.0,26.1,23.37,
7826,2022-11-23,2,,,,22.36,
7827,2022-11-23,3,270.0,36.0,22.8,23.02,67.63570766200941
7828,2022-11-23,4,265.0,23.0,22.1,24.07,
7829,2022-11-23,5,240.0,31.0,21.1,23.12,
7830,2022-11-23,6,240.0,31.0,21.05,23.21,
7831,2022-11-23,7,250.0,26.0,21.1,24.22,
7832,2022-11-23,8,240.0,31.0,20.6,25.04,
7833,2022-11-23,9,,,,26.12,61.1663716432106
7834,2022-11-23,10,240.0,36.0,20.0,24.72,
7835,2022-11-23,11,242.0,25.8,19.880000000000003,26.23,
7836,2022-11-23,12,260.0,18.0,19.4,25.21,
7837,2022-11-23,13,170.0,21.0,18.9,24.69,
7838,2022-11-23,14,240.0,26.0,18.9,25.86,
7839,2022-11-23,15,230.0,31.0,18.9,25.39,
7840,2022-11-23,16,220.0,26.0,19.4,23.24,
7841,2022-11-23,17,230.0,26.0,21.1,23.17,
7842,2022-11-23,18,225.0,23.5,22.75,25.5,
7843,2022-11-23,19,,,,23.1,
7844,2022-11-23,20,60.0,31.0,26.1,24.31,
7845,2022-11-23,21,60.0,33.5,27.1,22.8,
7846,2022-11-23,22,40.0,41.0,26.7,24.32,
7847,2022-11-23,23,30.0,41.0,26.7,24.36,
7848,2022-11-24,0,40.0,36.0,26.4,23.49,
7849,2022-11-24,1,30.0,31.0,26.7,21.91,
7850,2022-11-24,2,60.0,31.0,25.6,22.98,
7851,2022-11-24,3,60.0,21.0,23.9,22.74,70.97000810954579
7852,2022-11-24,4,,,,22.92,
7853,2022-11-24,5,240.0,35.0,21.04,24.23,
7854,2022-11-24,6,,,,23.75,
7855,2022-11-24,7,253.33333333333334,34.333333333333336,20.900000000000002,25.25,
7856,2022-11-24,8,250.0,36.0,20.6,24.81,
7857,2022-11-24,9,,,,26.43,
7858,2022-11-24,10,170.0,31.0,20.0,25.57,
7859,2022-11-24,11,250.0,41.0,19.4,24.66,
7860,2022-11-24,12,225.0,31.0,19.4,24.09,78.6907896656427
7861,2022-11-24,13,180.0,26.0,18.9,25.65,
7862,2022-11-24,14,230.0,21.0,18.3,25.34,
7863,2022-11-24,15,230.0,26.0,17.8,25.81,
